"OPCUNO";"OPADRT";"OPADID";"OPCUNM";"OPCUA1";"OPCUA2";"OPCUA3";"OPCUA4";"OPTOWN";"OPPONO";"OPECAR";"OPMODL";"OPPHNO";"OPCSCD";"OPVRNO";"OPFVDT";"OPLVDT";"OPBCKO";"OPPADL";"OKDIVI";"OKCUNO";"OKSTAT";"OKCUCL";"OKCUTP";"OKADID";"OKSMCD";"OKCUCD";"OKDTFM";"OKSDST";"OKPYNO";"OKLHCD";"OKBLCD";"OKCFC1";"OKCFC2";"OKCFC3";"OKCFC4";"OKCFC5";"OKCFC6";"OKCFC7";"OKCFC8";"OKCFC9";"OKCFC0";"OKFACI";"OKEMAL";"OCCUNO";"OCASCD";"OCFDAT";"OCTDAT"
"70151034";"1";"";"DYNAMIK SAS I0 E8R";".";"49 RUE DU COLONEL SERVAGNAT";"51200 EPERNAY";"";"EPERNAY";"51200";"51";"CAM";"0326552290";"FR";"05791020092";"0";"99999999";"1";"1";"510";"70151034";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"180.00";"12";"710";"";"";"60.00";"TRA";"LIB";"";"";"dynamik@hotmail.fr";"70151034";"POSTE";"20130201";"20210101"
"70151034";"1";"";"DYNAMIK SAS I0 E8R";".";"49 RUE DU COLONEL SERVAGNAT";"51200 EPERNAY";"";"EPERNAY";"51200";"51";"CAM";"0326552290";"FR";"05791020092";"0";"99999999";"1";"1";"510";"70151034";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"180.00";"12";"710";"";"";"60.00";"TRA";"LIB";"";"";"dynamik@hotmail.fr";"70151034";"F/GIT";"20130201";"20210101"
"70151036";"1";"";"AUX JOLY CYCLES SARL I8E6";".";"6 AVENUE KELLERMAN";"51800 STE MENEHOULD";"";"STE MENEHOULD";"51800";"51";"CAM";"0326608570";"FR";"28817846355";"0";"99999999";"1";"1";"510";"70151036";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"100.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"fredericjoly4@orange.fr";"70151036";"F/PGT";"20160101";"20200831"
"70151036";"1";"";"AUX JOLY CYCLES SARL I8E6";".";"6 AVENUE KELLERMAN";"51800 STE MENEHOULD";"";"STE MENEHOULD";"51800";"51";"CAM";"0326608570";"FR";"28817846355";"0";"99999999";"1";"1";"510";"70151036";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"100.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"fredericjoly4@orange.fr";"70151036";"F/GIT";"20190101";"20200831"
"70151036";"1";"";"AUX JOLY CYCLES SARL I8E6";".";"6 AVENUE KELLERMAN";"51800 STE MENEHOULD";"";"STE MENEHOULD";"51800";"51";"CAM";"0326608570";"FR";"28817846355";"0";"99999999";"1";"1";"510";"70151036";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"100.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"fredericjoly4@orange.fr";"70151036";"CWFR";"20160101";"20230101"
"70151037";"1";"";"SARAZIN SARL I0 E8R";".";"11 PLACE DU LUXEMBOURG";"51700 DORMANS";"";"DORMANS";"51700";"51";"CAM";"0326582026";"FR";"21326650413";"0";"99999999";"1";"1";"510";"70151037";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";"200.00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"sarazinmessire@hotmail.fr";"70151037";"F/GIT";"20011023";"20201031"
"70151037";"1";"";"SARAZIN SARL I0 E8R";".";"11 PLACE DU LUXEMBOURG";"51700 DORMANS";"";"DORMANS";"51700";"51";"CAM";"0326582026";"FR";"21326650413";"0";"99999999";"1";"1";"510";"70151037";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";"200.00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"sarazinmessire@hotmail.fr";"70151037";"POSTE";"20110101";"20210101"
"70151037";"1";"";"SARAZIN SARL I0 E8R";".";"11 PLACE DU LUXEMBOURG";"51700 DORMANS";"";"DORMANS";"51700";"51";"CAM";"0326582026";"FR";"21326650413";"0";"99999999";"1";"1";"510";"70151037";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";"200.00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"sarazinmessire@hotmail.fr";"70151037";"CWFR";"20040101";"20230101"
"70151037";"1";"";"SARAZIN SARL I0 E8R";".";"11 PLACE DU LUXEMBOURG";"51700 DORMANS";"";"DORMANS";"51700";"51";"CAM";"0326582026";"FR";"21326650413";"0";"99999999";"1";"1";"510";"70151037";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";"200.00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"sarazinmessire@hotmail.fr";"70151037";"F/PGT";"20140501";"20201031"
"70151039";"1";"";"MX RIDE SARL I8E7R";".";"291 RUE MAL DE LATTRE DE TASSIGNY";"51230 FERE CHAMPENOISE";"";"FERE CHAMPENOISE";"51230";"51";"CAM";"0326809466";"FR";"89810988055";"0";"99999999";"1";"1";"510";"70151039";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"mx.ride@laposte.net";"70151039";"CWFR";"20060601";"20230101"
"70151039";"1";"";"MX RIDE SARL I8E7R";".";"291 RUE MAL DE LATTRE DE TASSIGNY";"51230 FERE CHAMPENOISE";"";"FERE CHAMPENOISE";"51230";"51";"CAM";"0326809466";"FR";"89810988055";"0";"99999999";"1";"1";"510";"70151039";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"mx.ride@laposte.net";"70151039";"POSTE";"20110101";"20210101"
"70151040";"1";"";"LE GARAGE A VELO EURL I8E8";".";"57 URE DU GENERAL GOURAND";"51400 MOURMELON LE GRAND";"";"MOURMELON LE GRAND";"51400";"51";"CAM";"0675390567";"FR";"91830694899";"0";"99999999";"1";"1";"510";"70151040";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"legarageavelo@gmail.com";"70151040";"CWFR";"20060601";"20230101"
"70151046";"1";"";"J2M CYCLES I0 E8R";".";"4 Av Quai Saint-Germain";"51300 VITRY LE FRANCOIS";"";"VITRY LE FRANCOIS";"51300";"51";"CAM";"0326740648";"FR";"57809239296";"0";"99999999";"1";"1";"510";"70151046";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"jean-michel.marchand0162@orange.fr";"70151046";"F/PGT";"20150101";"20210101"
"70151046";"1";"";"J2M CYCLES I0 E8R";".";"4 Av Quai Saint-Germain";"51300 VITRY LE FRANCOIS";"";"VITRY LE FRANCOIS";"51300";"51";"CAM";"0326740648";"FR";"57809239296";"0";"99999999";"1";"1";"510";"70151046";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"jean-michel.marchand0162@orange.fr";"70151046";"F/GIT";"20150101";"20210101"
"70151046";"1";"";"J2M CYCLES I0 E8R";".";"4 Av Quai Saint-Germain";"51300 VITRY LE FRANCOIS";"";"VITRY LE FRANCOIS";"51300";"51";"CAM";"0326740648";"FR";"57809239296";"0";"99999999";"1";"1";"510";"70151046";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"jean-michel.marchand0162@orange.fr";"70151046";"CWFR";"20150101";"20230101"
"70151047";"1";"";"SAINT MEMMIE CYCLES I0 E8R";"M.MILLOT ANDRE";"16 AVENUE JACQUES SIMON";"51470 SAINT MEMMIE";"";"SAINT MEMMIE";"51470";"51";"CAM";"0326683484";"FR";"55423063833";"0";"99999999";"1";"1";"510";"70151047";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"mbk.cycles@aliceadsl.fr";"70151047";"F/GIT";"20010310";"20210101"
"70151047";"1";"";"SAINT MEMMIE CYCLES I0 E8R";"M.MILLOT ANDRE";"16 AVENUE JACQUES SIMON";"51470 SAINT MEMMIE";"";"SAINT MEMMIE";"51470";"51";"CAM";"0326683484";"FR";"55423063833";"0";"99999999";"1";"1";"510";"70151047";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"mbk.cycles@aliceadsl.fr";"70151047";"CWFR";"20060601";"20230101"
"70151047";"1";"";"SAINT MEMMIE CYCLES I0 E8R";"M.MILLOT ANDRE";"16 AVENUE JACQUES SIMON";"51470 SAINT MEMMIE";"";"SAINT MEMMIE";"51470";"51";"CAM";"0326683484";"FR";"55423063833";"0";"99999999";"1";"1";"510";"70151047";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"mbk.cycles@aliceadsl.fr";"70151047";"F/PGT";"20110101";"20200331"
"70151047";"1";"";"SAINT MEMMIE CYCLES I0 E8R";"M.MILLOT ANDRE";"16 AVENUE JACQUES SIMON";"51470 SAINT MEMMIE";"";"SAINT MEMMIE";"51470";"51";"CAM";"0326683484";"FR";"55423063833";"0";"99999999";"1";"1";"510";"70151047";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"mbk.cycles@aliceadsl.fr";"70151047";"POSTE";"20110101";"20250101"
"70151056";"1";"";"AU CYCLE D'OR I7E7R";"MONSIEUR JOSE CHABROULLET";"57 RUE DU GENERAL GOURAUD";"51400 MOURMELON LE GRAND";"";"MOURMELON LE GRAND";"51400";"51";"CAM";"0326660026";"FR";"60319998845";"0";"99999999";"1";"1";"510";"70151056";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"70.00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"jose.chabroullet@laposte.net";"70151056";"CWFR";"20060323";"20230101"
"70151057";"1";"";"HUBERT EURL V20E6R";".";"82 RUE DE NEUFCHATEL";"51100 REIMS";"";"REIMS";"51100";"51";"CAM";"0326090955";"FR";"06417607017";"0";"99999999";"1";"1";"510";"70151057";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"1000.00";"12";"710";"1";"";".00";"TRV";"EXC";"T";"";"info@hubert-cycles.com";"70151057";"F/PGT";"20100901";"20200831"
"70151057";"1";"";"HUBERT EURL V20E6R";".";"82 RUE DE NEUFCHATEL";"51100 REIMS";"";"REIMS";"51100";"51";"CAM";"0326090955";"FR";"06417607017";"0";"99999999";"1";"1";"510";"70151057";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"1000.00";"12";"710";"1";"";".00";"TRV";"EXC";"T";"";"info@hubert-cycles.com";"70151057";"POSTE";"20110101";"20210101"
"70151057";"1";"";"HUBERT EURL V20E6R";".";"82 RUE DE NEUFCHATEL";"51100 REIMS";"";"REIMS";"51100";"51";"CAM";"0326090955";"FR";"06417607017";"0";"99999999";"1";"1";"510";"70151057";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"1000.00";"12";"710";"1";"";".00";"TRV";"EXC";"T";"";"info@hubert-cycles.com";"70151057";"F/GIT";"20011011";"20200831"
"70151057";"1";"";"HUBERT EURL V20E6R";".";"82 RUE DE NEUFCHATEL";"51100 REIMS";"";"REIMS";"51100";"51";"CAM";"0326090955";"FR";"06417607017";"0";"99999999";"1";"1";"510";"70151057";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"1000.00";"12";"710";"1";"";".00";"TRV";"EXC";"T";"";"info@hubert-cycles.com";"70151057";"F/BIA";"20180101";"20200831"
"70151057";"1";"";"HUBERT EURL V20E6R";".";"82 RUE DE NEUFCHATEL";"51100 REIMS";"";"REIMS";"51100";"51";"CAM";"0326090955";"FR";"06417607017";"0";"99999999";"1";"1";"510";"70151057";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"1000.00";"12";"710";"1";"";".00";"TRV";"EXC";"T";"";"info@hubert-cycles.com";"70151057";"CWFR";"20070226";"20230101"
"70151908";"1";"";"JARDIN LOISIRS R";".";"28 ROUTE DE PARIS-LES INDES";"51300 BLACY";"";"BLACY";"51300";"51";"CAM";"0326623910";"FR";"34532964244";"0";"99999999";"1";"1";"510";"70151908";"90";"LAF";"0";"";"DROU";"EUR";"DMY";"HRS";"";"FR";"0";"";".00";"12";"732";"";"";".00";"TRA";"755";"T";"";"jardin.loisirs.blacy@free.fr";"NULL";"NULL";"NULL";"NULL"
"70151909";"1";"";"LIBERTY LAKE E8";"M. JACQUIN DIDIER";"21 RUE DU LAC";"51290 GIFFAUMONT CHAMPAUBERT";"";"GIFFAUMONT";"51290";"51";"CAM";"0645498460";"FR";"00750701096";"0";"99999999";"1";"1";"510";"70151909";"20";"LAD";"0";"";"RBOGSYL";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"E";"";"libertylake@orange.fr";"70151909";"CWFR";"20130501";"20230101"
"70151911";"1";"";"GO SPORT REIMS";"2 RUE DE L ETAPE";"";"51100 REIMS";"";"REIMS";"51100";"51";"CAM";"0326775522";"FR";"";"0";"99999999";"1";"1";"510";"70151911";"20";"LAC";"0";"";"RBOGSYL";"EUR";"DMY";"HRS";"70138917";"FR";"0";"N7";".00";"12";"732";"1";"";".00";"SPO";"752";"E";"";"";"70151911";"F/PGT";"20170101";"20201231"
"70151911";"1";"75014";"GO SPORT PARIS CHATILLON";"21/23 AVENUE LA PORTE DE CHATILLON";"TEL/0156539970";"75014 PARIS";"";"PARIS";"75014";"75";"CAM";"0476854434";"FR";"00510695158";"0";"99999999";"1";"1";"510";"70151911";"20";"LAC";"0";"";"RBOGSYL";"EUR";"DMY";"HRS";"70138917";"FR";"0";"N7";".00";"12";"732";"1";"";".00";"SPO";"752";"E";"";"";"70151911";"F/PGT";"20170101";"20201231"
"70151930";"1";"";"SAINT MEMMIE CYCLES E8R";"Andre Millot";"16 AVENUE JACQUES SIMON";"51470 SAINT MEMMIE";"";"SAINT MEMMIE";"51470";"51";"CAM";"0326683484";"FR";"55423063833";"0";"99999999";"1";"1";"510";"70151930";"90";"LAF";"0";"";"RBOGSYL";"EUR";"DMY";"HRS";"";"FR";"0";"";".00";"12";"732";"";"";".00";"TRA";"755";"";"";"mbk.cycles@aliceadsl.fr";"NULL";"NULL";"NULL";"NULL"
"70152003";"1";"";"DHYEVRE ETS E7R";".";"17 BIS AVENUE D'ALSACE";"52220 MONTIER EN DER";"";"MONTIER EN DER";"52220";"52";"CAM";"0325042040";"FR";"77352731145";"0";"99999999";"1";"1";"510";"70152003";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N7";"300.00";"12";"710";"1";"";".00";"TRA";"TRA";"E";"";"dhyevre-mag@orange.fr";"70152003";"CWFR";"20140101";"20230101"
"70152003";"1";"";"DHYEVRE ETS E7R";".";"17 BIS AVENUE D'ALSACE";"52220 MONTIER EN DER";"";"MONTIER EN DER";"52220";"52";"CAM";"0325042040";"FR";"77352731145";"0";"99999999";"1";"1";"510";"70152003";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N7";"300.00";"12";"710";"1";"";".00";"TRA";"TRA";"E";"";"dhyevre-mag@orange.fr";"70152003";"POSTE";"20150101";"20210101"
"70152006";"1";"";"X TRABIKE I0E6";".";"31 BIS COURONNE DE GINY";"52100 ST DIZIER";"";"ST DIZIER";"52100";"52";"CAM";"0325050787";"FR";"94480550508";"0";"99999999";"1";"1";"510";"70152006";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";".00";"12";"710";"";"";".00";"TRA";"TRA";"E";"";"xtrabike52@orange.fr";"70152006";"F/BIA";"19990101";"20200831"
"70152006";"1";"";"X TRABIKE I0E6";".";"31 BIS COURONNE DE GINY";"52100 ST DIZIER";"";"ST DIZIER";"52100";"52";"CAM";"0325050787";"FR";"94480550508";"0";"99999999";"1";"1";"510";"70152006";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";".00";"12";"710";"";"";".00";"TRA";"TRA";"E";"";"xtrabike52@orange.fr";"70152006";"CWFR";"20040101";"20230101"
"70152009";"1";"";"VELODER SARL I8E7";".";"105 AVENUE DES ETATS UNIS";"52100 ST DIZIER";"";"ST DIZIER";"52100";"52";"CAM";"0325561045";"FR";"46532769569";"0";"99999999";"1";"1";"510";"70152009";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"150.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"veloder52@wanadoo.fr";"70152009";"CWFR";"20140201";"20230101"
"70152009";"1";"";"VELODER SARL I8E7";".";"105 AVENUE DES ETATS UNIS";"52100 ST DIZIER";"";"ST DIZIER";"52100";"52";"CAM";"0325561045";"FR";"46532769569";"0";"99999999";"1";"1";"510";"70152009";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"150.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"veloder52@wanadoo.fr";"70152009";"POSTE";"20110101";"20210101"
"70152011";"1";"";"POLE BIKE I0 E8R";".";"33 BIS AVENUE DE LA REPUBLIQUE";"52000 CHAUMONT";"";"CHAUMONT";"52000";"52";"CAM";"0325317881";"FR";"";"0";"99999999";"1";"1";"510";"70152011";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"120.00";"12";"710";"1";"";"20.00";"TRA";"LIB";"E";"";"pole.bike@orange.fr";"70152011";"CWFR";"20131101";"20230101"
"70152011";"1";"";"POLE BIKE I0 E8R";".";"33 BIS AVENUE DE LA REPUBLIQUE";"52000 CHAUMONT";"";"CHAUMONT";"52000";"52";"CAM";"0325317881";"FR";"";"0";"99999999";"1";"1";"510";"70152011";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"120.00";"12";"710";"1";"";"20.00";"TRA";"LIB";"E";"";"pole.bike@orange.fr";"70152011";"F/GIT";"20120101";"20200831"
"70152011";"1";"";"POLE BIKE I0 E8R";".";"33 BIS AVENUE DE LA REPUBLIQUE";"52000 CHAUMONT";"";"CHAUMONT";"52000";"52";"CAM";"0325317881";"FR";"";"0";"99999999";"1";"1";"510";"70152011";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"120.00";"12";"710";"1";"";"20.00";"TRA";"LIB";"E";"";"pole.bike@orange.fr";"70152011";"POSTE";"20120101";"20210101"
"70152012";"1";"";"VELO DEPOT I5R";".";"4 RUE SAINT BERCHAIRE";"52220 MONTIER EN DER";"";"MONTIER EN DER";"52220";"52";"CAM";"0325944698";"FR";"00319723870";"0";"99999999";"1";"1";"510";"70152012";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";"150.00";"12";"710";"1";"";"150.00";"TRA";"LIB";"T";"";"contact@velodepot.fr";"70152012";"POSTE";"20130101";"20210101"
"70152013";"1";"";"CYCLES DIDEROT I20A E20R";"MR FRANCOIS DECHANET";"8 RUE DE L'AVENIR";"52200 SAINT GEOSMES";"";"SAINT GEOSMES";"52200";"52";"CAM";"0325870698";"FR";"";"0";"99999999";"1";"1";"510";"70152013";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"150.00";"12";"710";"1";"";"80.00";"TRA";"LIB";"E";"";"cycles.diderot@wanadoo.fr";"70152013";"POSTE";"20130501";"20210101"
"70152013";"1";"";"CYCLES DIDEROT I20A E20R";"MR FRANCOIS DECHANET";"8 RUE DE L'AVENIR";"52200 SAINT GEOSMES";"";"SAINT GEOSMES";"52200";"52";"CAM";"0325870698";"FR";"";"0";"99999999";"1";"1";"510";"70152013";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"150.00";"12";"710";"1";"";"80.00";"TRA";"LIB";"E";"";"cycles.diderot@wanadoo.fr";"70152013";"CWFR";"20140101";"20230101"
"70152013";"1";"";"CYCLES DIDEROT I20A E20R";"MR FRANCOIS DECHANET";"8 RUE DE L'AVENIR";"52200 SAINT GEOSMES";"";"SAINT GEOSMES";"52200";"52";"CAM";"0325870698";"FR";"";"0";"99999999";"1";"1";"510";"70152013";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"150.00";"12";"710";"1";"";"80.00";"TRA";"LIB";"E";"";"cycles.diderot@wanadoo.fr";"70152013";"F/GIT";"20121101";"20210101"
"70152015";"1";"";"AF AUTOMOBILES I6E5R";"M. AUBIN FABRICE";"5 RUE DES JARDINS";"52300 JOINVILLE";"";"JOINVILLE";"52300";"52";"CAM";"0325940707";"FR";"93428852644";"0";"99999999";"1";"1";"510";"70152015";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"afautomobile@orange.fr";"70152015";"F/GIT";"20140401";"20201231"
"70152015";"1";"";"AF AUTOMOBILES I6E5R";"M. AUBIN FABRICE";"5 RUE DES JARDINS";"52300 JOINVILLE";"";"JOINVILLE";"52300";"52";"CAM";"0325940707";"FR";"93428852644";"0";"99999999";"1";"1";"510";"70152015";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"afautomobile@orange.fr";"70152015";"POSTE";"20150101";"20210101"
"70152065";"1";"";"CHANNAUX I8E8";".";"2 AVENUE DE HAUTE MEUSE";"52140 MONTIGNY LE ROI";"";"MONTIGNY LE ROI";"52140";"52";"CAM";"0325903046";"FR";"36413869520";"0";"99999999";"1";"1";"510";"70152065";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"300.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"contactchannaux@orange.fr";"70152065";"POSTE";"20150101";"20210101"
"70152065";"1";"";"CHANNAUX I8E8";".";"2 AVENUE DE HAUTE MEUSE";"52140 MONTIGNY LE ROI";"";"MONTIGNY LE ROI";"52140";"52";"CAM";"0325903046";"FR";"36413869520";"0";"99999999";"1";"1";"510";"70152065";"20";"LTR";"0";"";"RBOGSYL";"EUR";"DMY";"MET";"";"FR";"0";"N1";"300.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"contactchannaux@orange.fr";"70152065";"CWFR";"20131101";"20230101"
"70152909";"1";"";"SCOOT SHOP E7R";".";"174 AVENUE DE LA REPUBLIQUE";"52100 SAINT DIZIER";"";"SAINT DIZIER";"52100";"52";"CAM";"0325554820";"FR";"29429393333";"0";"99999999";"1";"1";"510";"70152909";"20";"LAF";"0";"";"RBOGSYL";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"";"";".00";"TRA";"755";"T";"";"scoot-shop@wanadoo.fr";"70152909";"CWFR";"20130101";"20230101"
"70152909";"1";"";"SCOOT SHOP E7R";".";"174 AVENUE DE LA REPUBLIQUE";"52100 SAINT DIZIER";"";"SAINT DIZIER";"52100";"52";"CAM";"0325554820";"FR";"29429393333";"0";"99999999";"1";"1";"510";"70152909";"20";"LAF";"0";"";"RBOGSYL";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"";"";".00";"TRA";"755";"T";"";"scoot-shop@wanadoo.fr";"70152909";"POSTE";"20130101";"20210101"
"70153013";"1";"";"YVARD FRANCOIS I0 ER";".";"13 RUE DU PETIT ETANG";"53700 VILLAINES LA JUHEL";"";"VILLAINES LA JUHEL";"53700";"53";"CAM";"0243032127";"FR";"21491051348";"0";"99999999";"1";"1";"510";"70153013";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";"80.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"yvard-cyclo@wanadoo.fr";"70153013";"CWFR";"20071105";"20230101"
"70153013";"1";"";"YVARD FRANCOIS I0 ER";".";"13 RUE DU PETIT ETANG";"53700 VILLAINES LA JUHEL";"";"VILLAINES LA JUHEL";"53700";"53";"CAM";"0243032127";"FR";"21491051348";"0";"99999999";"1";"1";"510";"70153013";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";"80.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"yvard-cyclo@wanadoo.fr";"70153013";"POSTE";"20110101";"20210101"
"70153013";"1";"";"YVARD FRANCOIS I0 ER";".";"13 RUE DU PETIT ETANG";"53700 VILLAINES LA JUHEL";"";"VILLAINES LA JUHEL";"53700";"53";"CAM";"0243032127";"FR";"21491051348";"0";"99999999";"1";"1";"510";"70153013";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";"80.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"yvard-cyclo@wanadoo.fr";"70153013";"F/PGT";"20110901";"20210101"
"70153013";"1";"";"YVARD FRANCOIS I0 ER";".";"13 RUE DU PETIT ETANG";"53700 VILLAINES LA JUHEL";"";"VILLAINES LA JUHEL";"53700";"53";"CAM";"0243032127";"FR";"21491051348";"0";"99999999";"1";"1";"510";"70153013";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";"80.00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"yvard-cyclo@wanadoo.fr";"70153013";"F/GIT";"20060719";"20210101"
"70153015";"1";"";"BEAUPERE GAETAN MR I7E7";".";"ZONE ARTISANALE LOURZAIS";"53800 RENAZE";"";"RENAZE";"53800";"53";"CAM";"0243068637";"FR";"76411415110";"0";"99999999";"1";"1";"510";"70153015";"20";"LTT";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"1";"N2";".00";"12";"710";"";"";".00";"TRA";"LIB";"E";"";"gaetan.beaupere@orange.fr";"70153015";"CWFR";"20071114";"20230101"
"70153017";"1";"";"BOUVIER ETS I8E7R";".";"15 BIS ROUTE DE SABLE";"53200 CHATEAU GONTIER";"";"CHATEAU GONTIER";"53200";"53";"CAM";"0243071743";"FR";"68349306266";"0";"99999999";"1";"1";"510";"70153017";"20";"LTR";"0";"";"RCHUHER";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"bouvier.cycles53@orange.fr";"70153017";"POSTE";"20140604";"20210101"
